kelas_id,kuesioner,hadir_mhs,ip_mhs,skor_dna,ts_dna,ip_mhs_dna
2021140311,"{""21"": 3.7058823529411765, ""22"": 3.7647058823529412, ""23"": 3.2058823529411765, ""24"": 3.7647058823529412, ""28"": 3.6470588235294118, ""29"": 3.7058823529411765, ""30"": 3.5882352941176471, ""35"": 3.6176470588235294, ""37"": 3.7058823529411765}",92.16,2.5375,4,2021-12-12 17:49:21.617742 +07:00,2.5375
2021160746,"{""21"": 3.2500000000000000, ""22"": 3.7500000000000000, ""23"": 3.5000000000000000, ""24"": 3.7500000000000000, ""28"": 4.0000000000000000, ""29"": 3.7500000000000000, ""30"": 3.7500000000000000, ""35"": 3.7500000000000000, ""37"": 3.5000000000000000}",97.31,3.6111111111111111,4,2022-01-02 10:25:30.874984 +07:00,3.6111111111111111
2021189684,"{""21"": 3.5522388059701493, ""22"": 3.6865671641791045, ""23"": 3.0447761194029851, ""24"": 3.7014925373134328, ""28"": 3.7014925373134328, ""29"": 3.6268656716417910, ""30"": 3.5671641791044776, ""35"": 3.6268656716417910, ""37"": 3.6716417910447761}",96.72,3.0126582278481013,4,2022-01-03 00:08:48.760877 +07:00,3.0126582278481013
2021127364,"{""21"": 3.8333333333333333, ""22"": 3.7777777777777778, ""23"": 3.7222222222222222, ""24"": 3.7222222222222222, ""28"": 3.7777777777777778, ""29"": 3.6111111111111111, ""30"": 3.6111111111111111, ""35"": 3.8333333333333333, ""37"": 3.8333333333333333}",86.3,3,4,2021-12-29 11:25:28.473731 +07:00,3.3157894736842105
2021149951,"{""21"": 3.6551724137931034, ""22"": 3.6206896551724138, ""23"": 3.1379310344827586, ""24"": 3.5517241379310345, ""28"": 3.6206896551724138, ""29"": 3.6551724137931034, ""30"": 3.5517241379310345, ""35"": 3.4827586206896552, ""37"": 3.5517241379310345}",79.03,1.5540540540540541,4,2022-01-03 08:43:18.432502 +07:00,1.472972972972973
2021126391,"{""21"": 3.3500000000000000, ""22"": 3.5500000000000000, ""23"": 2.8333333333333333, ""24"": 3.5166666666666667, ""28"": 3.4000000000000000, ""29"": 3.4666666666666667, ""30"": 3.2833333333333333, ""35"": 3.2833333333333333, ""37"": 3.3666666666666667}",94.27,2.5241935483870968,4,2022-01-04 21:38:53.821550 +07:00,2.5241935483870968
2021105609,"{""21"": 3.7500000000000000, ""22"": 3.8437500000000000, ""23"": 3.2187500000000000, ""24"": 3.9062500000000000, ""28"": 3.8125000000000000, ""29"": 3.8750000000000000, ""30"": 3.6562500000000000, ""35"": 3.6562500000000000, ""37"": 3.8437500000000000}",93,2.2894736842105263,4,2021-12-27 09:11:52.471286 +07:00,2.2894736842105263
2021110049,"{""21"": 4.0000000000000000, ""22"": 3.8000000000000000, ""23"": 3.8000000000000000, ""24"": 4.0000000000000000, ""28"": 4.0000000000000000, ""29"": 3.8000000000000000, ""30"": 3.8000000000000000, ""35"": 4.0000000000000000, ""37"": 3.8000000000000000}",93.33,3.75,4,2021-12-21 08:28:41.644320 +07:00,3.75
2021128706,"{""21"": 3.3859649122807018, ""22"": 3.5614035087719298, ""23"": 2.5964912280701754, ""24"": 3.7719298245614035, ""28"": 3.5087719298245614, ""29"": 3.7192982456140351, ""30"": 3.5263157894736842, ""35"": 3.4210526315789474, ""37"": 3.5614035087719298}",98.82,2.7459016393442623,4,2021-12-28 09:32:39.017259 +07:00,2.7459016393442623
2021114961,"{""21"": 3.5555555555555556, ""22"": 3.5555555555555556, ""23"": 3.5555555555555556, ""24"": 3.5555555555555556, ""28"": 3.4444444444444444, ""29"": 3.3333333333333333, ""30"": 3.4444444444444444, ""35"": 3.5555555555555556, ""37"": 3.6666666666666667}",90.95,3.6,4,2021-12-31 09:45:04.878803 +07:00,3.6
2021145499,"{""21"": 3.5882352941176471, ""22"": 3.7647058823529412, ""23"": 3.2352941176470588, ""24"": 3.6470588235294118, ""28"": 3.4117647058823529, ""29"": 3.5882352941176471, ""30"": 3.5294117647058824, ""35"": 3.7058823529411765, ""37"": 3.7058823529411765}",93.43,3.7619047619047619,4,2021-12-21 09:44:48.661374 +07:00,3.7619047619047619
2021135508,"{""21"": 3.5200000000000000, ""22"": 3.5800000000000000, ""23"": 2.8800000000000000, ""24"": 3.6000000000000000, ""28"": 3.6400000000000000, ""29"": 3.3200000000000000, ""30"": 3.2200000000000000, ""35"": 3.5000000000000000, ""37"": 3.5800000000000000}",94.25,2.746031746031746,4,2021-12-23 19:37:06.377040 +07:00,2.746031746031746
2021107292,"{""21"": 3.0000000000000000, ""22"": 3.1403508771929825, ""23"": 2.5263157894736842, ""24"": 3.2631578947368421, ""28"": 3.5263157894736842, ""29"": 3.2982456140350877, ""30"": 3.3157894736842105, ""35"": 3.3333333333333333, ""37"": 3.2631578947368421}",95.36,2.5390625,4,2021-12-30 11:36:28.487497 +07:00,2.5390625
2021131778,"{""21"": 3.6428571428571429, ""22"": 3.7142857142857143, ""23"": 3.1785714285714286, ""24"": 3.7500000000000000, ""28"": 3.7142857142857143, ""29"": 3.6428571428571429, ""30"": 3.5714285714285714, ""35"": 3.5357142857142857, ""37"": 3.6785714285714286}",86.72,2.630952380952381,4,2021-12-17 12:42:25.409877 +07:00,2.630952380952381
2021117170,"{""21"": 3.3870967741935484, ""22"": 3.5161290322580645, ""23"": 2.9354838709677419, ""24"": 3.3870967741935484, ""28"": 3.6129032258064516, ""29"": 3.5161290322580645, ""30"": 3.4516129032258065, ""35"": 3.5806451612903226, ""37"": 3.3225806451612903}",87.03,2.119047619047619,4,2021-12-20 14:28:43.711452 +07:00,2.119047619047619
2021119893,"{""21"": 3.5600000000000000, ""22"": 3.8000000000000000, ""23"": 2.9200000000000000, ""24"": 3.8200000000000000, ""28"": 3.7600000000000000, ""29"": 3.6800000000000000, ""30"": 3.4600000000000000, ""35"": 3.5600000000000000, ""37"": 3.7200000000000000}",92.08,2.3442622950819672,4,2021-12-23 12:50:41.293842 +07:00,2.3442622950819672
